# laser: Santec TSL-550 (HW-triggered continuous sweep)
# sweep: 1545.0000 -> 1555.0000 nm, speed 50.00 nm/s, power 1.000 mW
wavelength_nm,coredaq_ch1_W,coredaq_ch2_W,coredaq_ch3_W,coredaq_ch4_W
1547.9120,-2.300000000e-10,-2.300000000e-10,-1.100000000e-10,3.557000000e-08
1547.9130,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,3.593000000e-08
1547.9140,-2.100000000e-10,-2.500000000e-10,-1.100000000e-10,3.630000000e-08
1547.9150,-2.100000000e-10,-2.500000000e-10,-9.000000000e-11,3.664000000e-08
1547.9160,-2.100000000e-10,-2.200000000e-10,-1.100000000e-10,3.702000000e-08
1547.9170,-2.100000000e-10,-2.200000000e-10,-1.200000000e-10,3.739000000e-08
1547.9180,-2.300000000e-10,-2.300000000e-10,-1.100000000e-10,3.774000000e-08
1547.9190,-2.100000000e-10,-2.300000000e-10,-1.200000000e-10,3.811000000e-08
1547.9200,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,3.849000000e-08
1547.9210,-2.100000000e-10,-2.200000000e-10,-9.000000000e-11,3.884000000e-08
1547.9220,-2.000000000e-10,-2.500000000e-10,-8.000000000e-11,3.924000000e-08
1547.9230,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,3.959000000e-08
1547.9240,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,3.997000000e-08
1547.9250,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,4.030000000e-08
1547.9260,-2.300000000e-10,-2.500000000e-10,-9.000000000e-11,4.067000000e-08
1547.9270,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.103000000e-08
1547.9280,-2.000000000e-10,-2.200000000e-10,-9.000000000e-11,4.137000000e-08
1547.9290,-2.100000000e-10,-2.500000000e-10,-1.100000000e-10,4.171000000e-08
1547.9300,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.207000000e-08
1547.9310,-2.300000000e-10,-2.300000000e-10,-1.200000000e-10,4.241000000e-08
1547.9320,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.275000000e-08
1547.9330,-2.300000000e-10,-2.300000000e-10,-1.100000000e-10,4.311000000e-08
1547.9340,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.346000000e-08
1547.9350,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,4.379000000e-08
1547.9360,-2.100000000e-10,-2.200000000e-10,-1.100000000e-10,4.415000000e-08
1547.9370,-2.000000000e-10,-2.500000000e-10,-9.000000000e-11,4.450000000e-08
1547.9380,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,4.480000000e-08
1547.9390,-2.000000000e-10,-2.500000000e-10,-1.100000000e-10,4.513000000e-08
1547.9400,-2.300000000e-10,-2.300000000e-10,-9.000000000e-11,4.546000000e-08
1547.9410,-2.300000000e-10,-2.300000000e-10,-1.100000000e-10,4.574000000e-08
1547.9420,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,4.603000000e-08
1547.9430,-2.100000000e-10,-2.500000000e-10,-1.100000000e-10,4.636000000e-08
1547.9440,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.663000000e-08
1547.9450,-2.300000000e-10,-2.300000000e-10,-8.000000000e-11,4.691000000e-08
1547.9460,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.718000000e-08
1547.9470,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,4.748000000e-08
1547.9480,-2.300000000e-10,-2.200000000e-10,-9.000000000e-11,4.773000000e-08
1547.9490,-2.100000000e-10,-2.200000000e-10,-9.000000000e-11,4.798000000e-08
1547.9500,-2.100000000e-10,-2.200000000e-10,-1.100000000e-10,4.823000000e-08
1547.9510,-2.000000000e-10,-2.500000000e-10,-9.000000000e-11,4.850000000e-08
1547.9520,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.872000000e-08
1547.9530,-2.300000000e-10,-2.300000000e-10,-9.000000000e-11,4.896000000e-08
1547.9540,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.919000000e-08
1547.9550,-2.400000000e-10,-2.300000000e-10,-1.100000000e-10,4.941000000e-08
1547.9560,-2.300000000e-10,-2.000000000e-10,-9.000000000e-11,4.959000000e-08
1547.9570,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,4.979000000e-08
1547.9580,-2.300000000e-10,-2.200000000e-10,-1.100000000e-10,5.000000000e-08
1547.9590,-2.300000000e-10,-2.500000000e-10,-9.000000000e-11,5.021000000e-08
1547.9600,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,5.040000000e-08
1547.9610,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,5.057000000e-08
1547.9620,-2.000000000e-10,-2.300000000e-10,-9.000000000e-11,5.070000000e-08
1547.9630,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,5.085000000e-08
1547.9640,-2.000000000e-10,-2.500000000e-10,-1.100000000e-10,5.100000000e-08
1547.9650,-2.000000000e-10,-2.500000000e-10,-9.000000000e-11,5.113000000e-08
1547.9660,-2.100000000e-10,-2.200000000e-10,-9.000000000e-11,5.128000000e-08
1547.9670,-2.100000000e-10,-2.200000000e-10,-1.200000000e-10,5.138000000e-08
1547.9680,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,5.153000000e-08
1547.9690,-2.100000000e-10,-2.200000000e-10,-9.000000000e-11,5.167000000e-08
1547.9700,-2.000000000e-10,-2.300000000e-10,-9.000000000e-11,5.176000000e-08
1547.9710,-2.100000000e-10,-2.300000000e-10,-8.000000000e-11,5.187000000e-08
1547.9720,-2.100000000e-10,-2.300000000e-10,-1.100000000e-10,5.195000000e-08
1547.9730,-2.100000000e-10,-2.500000000e-10,-9.000000000e-11,5.207000000e-08
1547.9740,-2.000000000e-10,-2.500000000e-10,-9.000000000e-11,5.214000000e-08
1547.9750,-2.100000000e-10,-2.200000000e-10,-9.000000000e-11,5.222000000e-08
1547.9760,-2.100000000e-10,-2.000000000e-10,-9.000000000e-11,5.232000000e-08
1547.9770,-2.100000000e-10,-2.500000000e-10,-8.000000000e-11,5.239000000e-08
1547.9780,-2.100000000e-10,-2.200000000e-10,-1.100000000e-10,5.245000000e-08
1547.9790,-2.400000000e-10,-2.300000000e-10,-9.000000000e-11,5.247000000e-08
1547.9800,-2.300000000e-10,-2.300000000e-10,-9.000000000e-11,5.253000000e-08
1547.9810,-2.100000000e-10,-2.700000000e-10,-8.000000000e-11,5.260000000e-08
1547.9820,-2.300000000e-10,-2.300000000e-10,-9.000000000e-11,5.260000000e-08
1547.9830,-2.300000000e-10,-2.300000000e-10,-8.000000000e-11,5.263000000e-08
1547.9840,-2.300000000e-10,-2.200000000e-10,-8.000000000e-11,5.263000000e-08
1547.9850,-2.100000000e-10,-2.300000000e-10,-9.000000000e-11,5.268000000e-08
1547.9860,-2.300000000e-10,-2.300000000e-10,-8.000000000e-11,5.272000000e-08
1547.9870,-2.100000000e-10,-2.300000000e-10,-6.000000000e-11,5.272000000e-08
1547.9880,-2.100000000e-10,-2.300000000e-10,-5.000000000e-11,5.278000000e-08
1547.9890,-2.300000000e-10,-2.300000000e-10,-2.000000000e-11,5.278000000e-08
1547.9900,-2.300000000e-10,-2.500000000e-10,3.000000000e-11,5.281000000e-08
1547.9910,-2.100000000e-10,-2.300000000e-10,9.000000000e-11,5.278000000e-08
1547.9920,-2.300000000e-10,-2.200000000e-10,4.000000000e-10,5.277000000e-08
1547.9930,-2.100000000e-10,-2.300000000e-10,7.500000000e-10,5.275000000e-08
1547.9940,-2.300000000e-10,-2.200000000e-10,8.200000000e-10,5.269000000e-08
1547.9950,-2.300000000e-10,-2.300000000e-10,8.000000000e-10,5.266000000e-08
1547.9960,-2.300000000e-10,-2.300000000e-10,7.700000000e-10,5.263000000e-08
1547.9970,-2.300000000e-10,-2.300000000e-10,7.700000000e-10,5.259000000e-08
1547.9980,-2.000000000e-10,-2.300000000e-10,7.500000000e-10,5.253000000e-08
1547.9990,-2.300000000e-10,-2.300000000e-10,7.700000000e-10,5.251000000e-08
1548.0000,-2.000000000e-10,-2.300000000e-10,7.700000000e-10,5.248000000e-08
1548.0010,-2.100000000e-10,-2.300000000e-10,8.200000000e-10,5.239000000e-08
1548.0020,-2.300000000e-10,-2.300000000e-10,7.500000000e-10,5.234000000e-08
1548.0030,-2.400000000e-10,-2.200000000e-10,7.500000000e-10,5.231000000e-08
1548.0040,-2.300000000e-10,-2.500000000e-10,7.500000000e-10,5.225000000e-08
1548.0050,-2.100000000e-10,-2.200000000e-10,7.700000000e-10,5.217000000e-08
1548.0060,-2.000000000e-10,-2.200000000e-10,7.500000000e-10,5.213000000e-08
1548.0070,-2.000000000e-10,-2.200000000e-10,7.700000000e-10,5.210000000e-08
1548.0080,-2.300000000e-10,-2.300000000e-10,8.000000000e-10,5.199000000e-08
1548.0090,-2.300000000e-10,-2.500000000e-10,7.800000000e-10,5.193000000e-08
1548.0100,-2.000000000e-10,-2.300000000e-10,8.000000000e-10,5.186000000e-08
1548.0110,-2.000000000e-10,-2.300000000e-10,8.300000000e-10,5.179000000e-08
1548.0120,-2.100000000e-10,-2.300000000e-10,8.300000000e-10,5.171000000e-08
1548.0130,-2.100000000e-10,-2.300000000e-10,8.600000000e-10,5.165000000e-08
1548.0140,-2.300000000e-10,-2.300000000e-10,8.500000000e-10,5.155000000e-08
1548.0150,-2.100000000e-10,-2.300000000e-10,8.600000000e-10,5.143000000e-08
1548.0160,-2.300000000e-10,-2.200000000e-10,8.600000000e-10,5.134000000e-08
1548.0170,-2.000000000e-10,-2.300000000e-10,8.800000000e-10,5.127000000e-08
1548.0180,-2.000000000e-10,-2.200000000e-10,9.200000000e-10,5.119000000e-08
1548.0190,-2.100000000e-10,-2.300000000e-10,9.100000000e-10,5.107000000e-08
1548.0200,-2.100000000e-10,-2.300000000e-10,9.400000000e-10,5.100000000e-08
1548.0210,-2.100000000e-10,-2.300000000e-10,9.400000000e-10,5.089000000e-08
1548.0220,-2.000000000e-10,-2.200000000e-10,9.400000000e-10,5.078000000e-08
1548.0230,-2.100000000e-10,-2.300000000e-10,9.500000000e-10,5.064000000e-08
1548.0240,-2.300000000e-10,-2.300000000e-10,9.500000000e-10,5.055000000e-08
1548.0250,-2.100000000e-10,-2.500000000e-10,1.000000000e-09,5.043000000e-08
1548.0260,-2.000000000e-10,-2.300000000e-10,1.000000000e-09,5.028000000e-08
1548.0270,-2.100000000e-10,-2.300000000e-10,1.000000000e-09,5.023000000e-08
1548.0280,-2.100000000e-10,-2.300000000e-10,1.020000000e-09,5.006000000e-08
1548.0290,-2.300000000e-10,-2.200000000e-10,1.030000000e-09,4.996000000e-08
1548.0300,-2.300000000e-10,-2.300000000e-10,1.030000000e-09,4.981000000e-08
1548.0310,-2.100000000e-10,-2.500000000e-10,1.030000000e-09,4.969000000e-08
1548.0320,-2.300000000e-10,-2.300000000e-10,1.030000000e-09,4.960000000e-08
1548.0330,-2.300000000e-10,-2.300000000e-10,1.020000000e-09,4.945000000e-08
1548.0340,-2.100000000e-10,-2.300000000e-10,1.050000000e-09,4.935000000e-08
1548.0350,-2.100000000e-10,-2.300000000e-10,1.060000000e-09,4.919000000e-08
1548.0360,-2.300000000e-10,-2.500000000e-10,1.060000000e-09,4.904000000e-08
1548.0370,-2.300000000e-10,-2.500000000e-10,1.060000000e-09,4.890000000e-08
1548.0380,-2.100000000e-10,-2.300000000e-10,1.080000000e-09,4.874000000e-08
1548.0390,-2.300000000e-10,-2.300000000e-10,1.080000000e-09,4.856000000e-08
1548.0400,-2.100000000e-10,-2.200000000e-10,1.080000000e-09,4.840000000e-08
1548.0410,-2.400000000e-10,-2.200000000e-10,1.090000000e-09,4.823000000e-08
1548.0420,-2.400000000e-10,-2.300000000e-10,1.090000000e-09,4.806000000e-08
1548.0430,-2.100000000e-10,-2.200000000e-10,1.090000000e-09,4.786000000e-08
1548.0440,-2.400000000e-10,-2.500000000e-10,1.110000000e-09,4.771000000e-08
1548.0450,-2.100000000e-10,-2.200000000e-10,1.080000000e-09,4.754000000e-08
1548.0460,-2.100000000e-10,-2.000000000e-10,1.090000000e-09,4.734000000e-08
1548.0470,-2.300000000e-10,-2.200000000e-10,1.110000000e-09,4.712000000e-08
1548.0480,-2.100000000e-10,-2.300000000e-10,1.120000000e-09,4.691000000e-08
1548.0490,-2.000000000e-10,-2.200000000e-10,1.120000000e-09,4.670000000e-08
1548.0500,-2.100000000e-10,-2.300000000e-10,1.120000000e-09,4.653000000e-08
1548.0510,-2.400000000e-10,-2.500000000e-10,1.120000000e-09,4.627000000e-08
1548.0520,-2.100000000e-10,-2.300000000e-10,1.120000000e-09,4.608000000e-08
1548.0530,-2.000000000e-10,-2.200000000e-10,1.120000000e-09,4.586000000e-08
1548.0540,-2.100000000e-10,-2.200000000e-10,1.110000000e-09,4.560000000e-08
1548.0550,-2.300000000e-10,-2.200000000e-10,1.120000000e-09,4.540000000e-08
1548.0560,-2.300000000e-10,-2.300000000e-10,1.140000000e-09,4.517000000e-08
1548.0570,-2.100000000e-10,-2.300000000e-10,1.120000000e-09,4.495000000e-08
1548.0580,-2.300000000e-10,-2.300000000e-10,1.140000000e-09,4.470000000e-08
1548.0590,-2.100000000e-10,-2.300000000e-10,1.150000000e-09,4.447000000e-08
1548.0600,-2.000000000e-10,-2.300000000e-10,1.170000000e-09,4.421000000e-08
1548.0610,-2.100000000e-10,-2.500000000e-10,1.170000000e-09,4.395000000e-08
1548.0620,-2.100000000e-10,-2.300000000e-10,1.170000000e-09,4.367000000e-08
1548.0630,-2.300000000e-10,-2.300000000e-10,1.150000000e-09,4.343000000e-08
1548.0640,-2.100000000e-10,-2.300000000e-10,1.180000000e-09,4.318000000e-08
1548.0650,-2.000000000e-10,-2.200000000e-10,1.220000000e-09,4.296000000e-08
1548.0660,-2.300000000e-10,-2.300000000e-10,1.200000000e-09,4.268000000e-08
1548.0670,-2.100000000e-10,-2.500000000e-10,1.200000000e-09,4.241000000e-08
1548.0680,-2.300000000e-10,-2.200000000e-10,1.230000000e-09,4.208000000e-08
1548.0690,-2.100000000e-10,-2.300000000e-10,1.220000000e-09,4.181000000e-08
1548.0700,-2.300000000e-10,-2.500000000e-10,1.200000000e-09,4.155000000e-08
1548.0710,-2.100000000e-10,-2.200000000e-10,1.220000000e-09,4.127000000e-08
1548.0720,-2.300000000e-10,-2.200000000e-10,1.220000000e-09,4.100000000e-08
1548.0730,-2.100000000e-10,-2.300000000e-10,1.230000000e-09,4.070000000e-08
1548.0740,-2.100000000e-10,-2.200000000e-10,1.230000000e-09,4.039000000e-08
1548.0750,-2.100000000e-10,-2.300000000e-10,1.250000000e-09,4.006000000e-08
1548.0760,-2.300000000e-10,-2.200000000e-10,1.230000000e-09,3.981000000e-08
1548.0770,-2.300000000e-10,-2.300000000e-10,1.280000000e-09,3.951000000e-08
1548.0780,-2.100000000e-10,-2.500000000e-10,1.280000000e-09,3.921000000e-08
1548.0790,-2.000000000e-10,-2.300000000e-10,1.280000000e-09,3.892000000e-08
1548.0800,-2.100000000e-10,-2.300000000e-10,1.280000000e-09,3.859000000e-08
1548.0810,-2.100000000e-10,-2.300000000e-10,1.280000000e-09,3.828000000e-08
1548.0820,-2.400000000e-10,-2.500000000e-10,1.290000000e-09,3.798000000e-08
1548.0830,-2.100000000e-10,-2.300000000e-10,1.310000000e-09,3.770000000e-08
1548.0840,-2.100000000e-10,-2.200000000e-10,1.320000000e-09,3.740000000e-08
1548.0850,-2.300000000e-10,-2.200000000e-10,1.340000000e-09,3.712000000e-08
1548.0860,-2.100000000e-10,-2.500000000e-10,1.340000000e-09,3.681000000e-08
1548.0870,-2.300000000e-10,-2.300000000e-10,1.340000000e-09,3.645000000e-08
1548.0880,-2.100000000e-10,-2.500000000e-10,1.340000000e-09,3.615000000e-08
1548.0890,-2.100000000e-10,-2.200000000e-10,1.340000000e-09,3.584000000e-08
1548.0900,-2.000000000e-10,-2.500000000e-10,1.370000000e-09,3.553000000e-08
1548.0910,-2.400000000e-10,-2.500000000e-10,1.350000000e-09,3.523000000e-08
1548.0920,-2.300000000e-10,-2.300000000e-10,1.380000000e-09,3.493000000e-08
1548.0930,-2.100000000e-10,-2.300000000e-10,1.380000000e-09,3.462000000e-08
1548.0940,-2.300000000e-10,-2.300000000e-10,1.370000000e-09,3.430000000e-08
1548.0950,-2.000000000e-10,-2.500000000e-10,1.420000000e-09,3.401000000e-08
1548.0960,-2.100000000e-10,-2.300000000e-10,1.420000000e-09,3.369000000e-08
1548.0970,-2.400000000e-10,-2.300000000e-10,1.420000000e-09,3.336000000e-08
1548.0980,-2.100000000e-10,-2.300000000e-10,1.400000000e-09,3.305000000e-08
1548.0990,-2.100000000e-10,-2.300000000e-10,1.450000000e-09,3.275000000e-08
1548.1000,-2.100000000e-10,-2.500000000e-10,1.420000000e-09,3.244000000e-08
1548.1010,-2.300000000e-10,-2.300000000e-10,1.430000000e-09,3.210000000e-08
1548.1020,-2.100000000e-10,-2.300000000e-10,1.430000000e-09,3.178000000e-08
1548.1030,-2.000000000e-10,-2.300000000e-10,1.450000000e-09,3.152000000e-08
1548.1040,-2.100000000e-10,-2.200000000e-10,1.430000000e-09,3.121000000e-08
1548.1050,-2.300000000e-10,-2.300000000e-10,1.460000000e-09,3.091000000e-08
1548.1060,-2.000000000e-10,-2.200000000e-10,1.450000000e-09,3.058000000e-08
1548.1070,-2.400000000e-10,-2.300000000e-10,1.430000000e-09,3.025000000e-08
1548.1080,-2.000000000e-10,-2.300000000e-10,1.460000000e-09,2.997000000e-08
1548.1090,-2.100000000e-10,-2.500000000e-10,1.480000000e-09,2.966000000e-08
1548.1100,-2.100000000e-10,-2.300000000e-10,1.450000000e-09,2.933000000e-08
1548.1110,-2.300000000e-10,-2.200000000e-10,1.460000000e-09,2.902000000e-08
1548.1120,-2.300000000e-10,-2.700000000e-10,1.450000000e-09,2.868000000e-08
1548.1130,-2.000000000e-10,-2.500000000e-10,1.450000000e-09,2.835000000e-08
1548.1140,-2.300000000e-10,-2.200000000e-10,1.430000000e-09,2.801000000e-08
1548.1150,-2.100000000e-10,-2.300000000e-10,1.450000000e-09,2.773000000e-08
1548.1160,-2.100000000e-10,-2.300000000e-10,1.450000000e-09,2.740000000e-08
1548.1170,-2.100000000e-10,-2.200000000e-10,1.490000000e-09,2.709000000e-08
1548.1180,-2.300000000e-10,-2.300000000e-10,1.480000000e-09,2.670000000e-08
1548.1190,-2.100000000e-10,-2.200000000e-10,1.490000000e-09,2.638000000e-08
1548.1200,-2.300000000e-10,-2.300000000e-10,1.490000000e-09,2.606000000e-08
1548.1210,-2.100000000e-10,-2.000000000e-10,1.460000000e-09,2.572000000e-08
1548.1220,-2.300000000e-10,-2.200000000e-10,1.490000000e-09,2.541000000e-08
1548.1230,-2.400000000e-10,-2.200000000e-10,1.490000000e-09,2.508000000e-08
1548.1240,-2.100000000e-10,-2.300000000e-10,1.510000000e-09,2.477000000e-08
1548.1250,-2.300000000e-10,-2.300000000e-10,1.520000000e-09,2.443000000e-08
1548.1260,-2.300000000e-10,-2.500000000e-10,1.490000000e-09,2.410000000e-08
1548.1270,-2.100000000e-10,-2.200000000e-10,1.510000000e-09,2.379000000e-08
1548.1280,-2.100000000e-10,-2.300000000e-10,1.490000000e-09,2.348000000e-08
1548.1290,-2.000000000e-10,-2.500000000e-10,1.510000000e-09,2.315000000e-08
1548.1300,-2.400000000e-10,-2.500000000e-10,1.520000000e-09,2.281000000e-08
1548.1310,-2.100000000e-10,-2.300000000e-10,1.510000000e-09,2.250000000e-08
1548.1320,-2.100000000e-10,-2.300000000e-10,1.520000000e-09,2.217000000e-08
1548.1330,-2.300000000e-10,-2.500000000e-10,1.520000000e-09,2.183000000e-08
1548.1340,-2.100000000e-10,-2.300000000e-10,1.510000000e-09,2.152000000e-08
1548.1350,-2.000000000e-10,-2.500000000e-10,1.490000000e-09,2.119000000e-08
1548.1360,-2.300000000e-10,-2.700000000e-10,1.510000000e-09,2.085000000e-08
1548.1370,-2.300000000e-10,-2.200000000e-10,1.520000000e-09,2.058000000e-08
1548.1380,-2.300000000e-10,-2.500000000e-10,1.510000000e-09,2.022000000e-08
1548.1390,-2.100000000e-10,-2.300000000e-10,1.490000000e-09,1.991000000e-08
1548.1400,-2.100000000e-10,-2.200000000e-10,1.490000000e-09,1.960000000e-08
1548.1410,-2.000000000e-10,-2.300000000e-10,1.490000000e-09,1.927000000e-08
1548.1420,-2.100000000e-10,-2.300000000e-10,1.520000000e-09,1.899000000e-08
1548.1430,-2.100000000e-10,-2.500000000e-10,1.510000000e-09,1.869000000e-08
1548.1440,-2.300000000e-10,-2.300000000e-10,1.520000000e-09,1.837000000e-08
1548.1450,-2.100000000e-10,-2.500000000e-10,1.540000000e-09,1.810000000e-08
1548.1460,-2.100000000e-10,-2.300000000e-10,1.490000000e-09,1.777000000e-08
1548.1470,-2.100000000e-10,-2.300000000e-10,1.510000000e-09,1.749000000e-08
1548.1480,-2.100000000e-10,-2.300000000e-10,1.510000000e-09,1.718000000e-08
1548.1490,-2.100000000e-10,-2.300000000e-10,1.510000000e-09,1.688000000e-08
1548.1500,-2.100000000e-10,-2.200000000e-10,1.510000000e-09,1.661000000e-08
1548.1510,-2.100000000e-10,-2.300000000e-10,1.510000000e-09,1.632000000e-08
1548.1520,-2.100000000e-10,-2.500000000e-10,1.510000000e-09,1.605000000e-08
1548.1530,-2.000000000e-10,-2.300000000e-10,1.520000000e-09,1.580000000e-08
1548.1540,-2.300000000e-10,-2.500000000e-10,1.510000000e-09,1.550000000e-08
1548.1550,-2.100000000e-10,-2.200000000e-10,1.510000000e-09,1.522000000e-08
1548.1560,-2.100000000e-10,-2.300000000e-10,1.550000000e-09,1.498000000e-08
1548.1570,-2.300000000e-10,-2.300000000e-10,1.540000000e-09,1.470000000e-08
1548.1580,-2.100000000e-10,-2.300000000e-10,1.550000000e-09,1.443000000e-08
1548.1590,-2.100000000e-10,-2.500000000e-10,1.550000000e-09,1.416000000e-08
1548.1600,-2.100000000e-10,-2.500000000e-10,1.550000000e-09,1.388000000e-08
1548.1610,-2.100000000e-10,-2.200000000e-10,1.540000000e-09,1.366000000e-08
1548.1620,-2.000000000e-10,-2.500000000e-10,1.550000000e-09,1.340000000e-08
1548.1630,-2.400000000e-10,-2.200000000e-10,1.570000000e-09,1.315000000e-08
1548.1640,-2.400000000e-10,-2.200000000e-10,1.600000000e-09,1.291000000e-08
1548.1650,-2.100000000e-10,-2.300000000e-10,1.600000000e-09,1.268000000e-08
1548.1660,-2.100000000e-10,-2.200000000e-10,1.580000000e-09,1.244000000e-08
1548.1670,-2.300000000e-10,-2.500000000e-10,1.580000000e-09,1.221000000e-08
1548.1680,-2.400000000e-10,-2.300000000e-10,1.600000000e-09,1.198000000e-08
1548.1690,-2.300000000e-10,-2.300000000e-10,1.600000000e-09,1.175000000e-08
1548.1700,-2.300000000e-10,-2.500000000e-10,1.620000000e-09,1.152000000e-08
1548.1710,-2.100000000e-10,-2.300000000e-10,1.580000000e-09,1.128000000e-08
1548.1720,-2.100000000e-10,-2.300000000e-10,1.650000000e-09,1.111000000e-08
1548.1730,-2.100000000e-10,-2.200000000e-10,1.630000000e-09,1.085000000e-08
1548.1740,-2.100000000e-10,-2.200000000e-10,1.630000000e-09,1.061000000e-08
1548.1750,-2.300000000e-10,-2.200000000e-10,1.620000000e-09,1.037000000e-08
1548.1760,-2.100000000e-10,-2.300000000e-10,1.630000000e-09,1.018000000e-08
1548.1770,-2.300000000e-10,-2.500000000e-10,1.650000000e-09,9.990000000e-09
1548.1780,-2.100000000e-10,-2.200000000e-10,1.650000000e-09,9.790000000e-09
1548.1790,-2.100000000e-10,-2.000000000e-10,1.630000000e-09,9.550000000e-09
1548.1800,-2.300000000e-10,-2.300000000e-10,1.650000000e-09,9.320000000e-09
1548.1810,-2.100000000e-10,-2.200000000e-10,1.650000000e-09,9.090000000e-09
1548.1820,-2.400000000e-10,-2.500000000e-10,1.660000000e-09,8.920000000e-09
1548.1830,-2.300000000e-10,-2.300000000e-10,1.630000000e-09,8.710000000e-09
1548.1840,-2.400000000e-10,-2.300000000e-10,1.620000000e-09,8.480000000e-09
1548.1850,-2.100000000e-10,-2.300000000e-10,1.600000000e-09,8.310000000e-09
1548.1860,-2.300000000e-10,-2.300000000e-10,1.650000000e-09,8.080000000e-09
1548.1870,-2.100000000e-10,-2.500000000e-10,1.630000000e-09,7.880000000e-09
1548.1880,-2.100000000e-10,-2.200000000e-10,1.630000000e-09,7.670000000e-09
1548.1890,-2.300000000e-10,-2.200000000e-10,1.650000000e-09,7.500000000e-09
1548.1900,-2.100000000e-10,-2.300000000e-10,1.630000000e-09,7.300000000e-09
1548.1910,-2.100000000e-10,-2.500000000e-10,1.630000000e-09,7.120000000e-09
1548.1920,-2.100000000e-10,-2.300000000e-10,1.600000000e-09,6.870000000e-09
1548.1930,-2.300000000e-10,-2.200000000e-10,1.620000000e-09,6.700000000e-09
1548.1940,-2.300000000e-10,-2.200000000e-10,1.600000000e-09,6.520000000e-09
1548.1950,-2.100000000e-10,-2.300000000e-10,1.630000000e-09,6.360000000e-09
1548.1960,-2.100000000e-10,-2.300000000e-10,1.580000000e-09,6.170000000e-09
1548.1970,-2.100000000e-10,-2.300000000e-10,1.570000000e-09,5.960000000e-09
1548.1980,-2.300000000e-10,-2.300000000e-10,1.570000000e-09,5.770000000e-09
1548.1990,-2.100000000e-10,-2.300000000e-10,1.570000000e-09,5.590000000e-09
1548.2000,-2.100000000e-10,-2.300000000e-10,1.570000000e-09,5.420000000e-09
1548.2010,-2.300000000e-10,-2.200000000e-10,1.540000000e-09,5.250000000e-09
1548.2020,-2.100000000e-10,-2.300000000e-10,1.520000000e-09,5.080000000e-09
1548.2030,-2.300000000e-10,-2.300000000e-10,1.490000000e-09,4.920000000e-09
1548.2040,-2.100000000e-10,-2.300000000e-10,1.520000000e-09,4.760000000e-09
1548.2050,-2.000000000e-10,-2.500000000e-10,1.480000000e-09,4.610000000e-09
1548.2060,-2.300000000e-10,-2.200000000e-10,1.460000000e-09,4.470000000e-09
1548.2070,-2.300000000e-10,-2.200000000e-10,1.480000000e-09,4.350000000e-09
1548.2080,-2.100000000e-10,-2.500000000e-10,1.480000000e-09,4.220000000e-09
1548.2090,-2.000000000e-10,-2.200000000e-10,1.460000000e-09,4.090000000e-09
1548.2100,-2.100000000e-10,-2.300000000e-10,1.380000000e-09,3.920000000e-09
1548.2110,-2.100000000e-10,-2.200000000e-10,1.420000000e-09,3.830000000e-09
1548.2120,-2.300000000e-10,-2.300000000e-10,1.400000000e-09,3.740000000e-09
1548.2130,-2.300000000e-10,-2.200000000e-10,1.370000000e-09,3.610000000e-09
1548.2140,-2.300000000e-10,-2.200000000e-10,1.370000000e-09,3.540000000e-09
1548.2150,-2.100000000e-10,-2.000000000e-10,1.350000000e-09,3.480000000e-09
1548.2160,-2.300000000e-10,-2.300000000e-10,1.380000000e-09,3.400000000e-09
1548.2170,-2.300000000e-10,-2.200000000e-10,1.290000000e-09,3.300000000e-09
1548.2180,-2.100000000e-10,-2.200000000e-10,1.310000000e-09,3.210000000e-09
1548.2190,-2.300000000e-10,-2.300000000e-10,1.260000000e-09,3.150000000e-09
1548.2200,-2.300000000e-10,-2.500000000e-10,1.220000000e-09,3.110000000e-09
1548.2210,-2.100000000e-10,-2.300000000e-10,1.220000000e-09,3.050000000e-09
1548.2220,-2.300000000e-10,-2.300000000e-10,1.200000000e-09,3.020000000e-09
1548.2230,-2.000000000e-10,-2.300000000e-10,1.220000000e-09,3.030000000e-09
1548.2240,-2.000000000e-10,-2.300000000e-10,1.170000000e-09,2.990000000e-09
